fog_nodes,iot_tasks,cpu_limit,algorithm,fog_energy,cloud_energy,energy_saved_percent,qos_satisfaction,throughput
82,406,723,Reinforcement Learning,234.04,490.97,52.33,75.69,4.95
75,1492,327,QoS Aware Heuristic,464.11,709.1,34.55,83.53,19.89
37,747,116,FCFS,154.32,300.94,48.72,77.9,20.19
30,1274,684,Bin Packing,388.29,665.94,41.69,81.15,42.47
49,1975,111,FCFS,376.07,472.5,20.41,93.08,40.31
88,1086,697,QoS Aware Heuristic,376.1,629.58,40.26,76.55,12.34
67,492,598,QoS Aware Heuristic,474.17,660.63,28.22,69.2,7.34
71,775,791,Bin Packing,391.28,523.68,25.28,82.81,10.92
56,1805,733,QoS Aware Heuristic,220.63,291.72,24.37,97.5,32.23
72,335,815,FCFS,241.36,334.19,27.78,87.73,4.65
30,1829,601,Reinforcement Learning,256.44,522.16,50.89,72.33,60.97
79,1941,169,FCFS,112.32,314.04,64.23,98.52,24.57
6,1331,207,QoS Aware Heuristic,465.4,574.67,19.01,73.71,221.83
18,619,300,Bin Packing,129.42,303.38,57.34,99.33,34.39
34,1621,151,Bin Packing,379.92,456.88,16.84,67.68,47.68
53,889,648,Round Robin,392.06,466.77,16.01,99.99,16.77
16,1563,728,Bin Packing,437.49,714.43,38.76,63.04,97.69
94,547,358,Bin Packing,321.34,485.8,33.85,88.53,5.82
48,1978,581,QoS Aware Heuristic,390.11,530.5,26.46,89.62,41.21
37,1967,363,Reinforcement Learning,221.09,508.36,56.51,87.18,53.16
17,754,402,Reinforcement Learning,398.23,547.98,27.33,91.1,44.35
82,1406,675,QoS Aware Heuristic,237.37,371.43,36.09,78.87,17.15
92,611,653,Bin Packing,461.14,579.39,20.41,62.16,6.64
30,81,654,FCFS,165.35,356.62,53.63,74.31,2.7
25,1683,224,Reinforcement Learning,226.3,415.9,45.59,85.69,67.32
32,92,369,QoS Aware Heuristic,299.51,353.56,15.29,85.85,2.88
52,1966,958,FCFS,410.34,623.86,34.23,67.81,37.81
44,1424,844,Bin Packing,399.52,646.6,38.21,70.12,32.36
70,1407,579,QoS Aware Heuristic,184.29,388.28,52.54,79.47,20.1
77,1895,231,Reinforcement Learning,157.69,425.16,62.91,89.14,24.61
91,608,101,FCFS,221.59,340.69,34.96,94.11,6.68
83,319,214,FCFS,293.5,391.49,25.03,63.46,3.84
81,1896,580,Reinforcement Learning,315.6,539.92,41.55,97.02,23.41
27,1486,100,FCFS,271.66,368.8,26.34,97.11,55.04
85,992,430,Reinforcement Learning,365.24,438.02,16.62,60.32,11.67
52,1648,676,QoS Aware Heuristic,271.02,345.17,21.48,80.26,31.69
6,1092,736,Round Robin,478.53,720.63,33.6,83.49,182.0
88,1420,867,Bin Packing,204.39,261.57,21.86,82.15,16.14
24,1978,490,QoS Aware Heuristic,350.95,473.31,25.85,84.63,82.42
63,1686,933,Bin Packing,344.55,426.85,19.28,80.13,26.76
50,86,242,Bin Packing,212.63,451.36,52.89,71.75,1.72
7,1692,427,Reinforcement Learning,264.68,440.55,39.92,63.83,241.71
59,141,857,Round Robin,246.19,347.56,29.17,68.34,2.39
16,1893,727,Bin Packing,169.0,406.6,58.44,89.61,118.31
44,234,476,Bin Packing,290.92,528.51,44.95,69.64,5.32
70,777,914,QoS Aware Heuristic,254.66,435.42,41.51,93.19,11.1
82,1101,189,Round Robin,171.33,290.29,40.98,76.14,13.43
20,1621,907,Round Robin,279.95,476.52,41.25,76.58,81.05
87,421,141,Bin Packing,268.74,552.12,51.33,94.74,4.84
38,881,134,Round Robin,152.55,215.46,29.2,68.57,23.18
48,1603,593,QoS Aware Heuristic,152.48,269.22,43.36,67.58,33.4
10,394,652,Reinforcement Learning,359.0,480.24,25.25,99.42,39.4
81,1492,952,Bin Packing,382.63,590.58,35.21,81.62,18.42
68,1269,223,FCFS,476.47,689.26,30.87,67.62,18.66
26,127,156,Bin Packing,134.8,236.38,42.97,66.63,4.88
22,216,905,Bin Packing,147.14,251.17,41.42,94.47,9.82
16,1163,555,Reinforcement Learning,120.73,402.78,70.03,83.99,72.69
56,313,334,FCFS,312.89,551.96,43.31,64.6,5.59
98,1545,707,FCFS,349.1,632.67,44.82,95.48,15.77
55,1281,491,FCFS,261.41,518.83,49.62,77.76,23.29
75,773,591,Reinforcement Learning,419.16,569.69,26.42,99.57,10.31
52,1344,930,Round Robin,374.68,455.16,17.68,71.27,25.85
23,1336,442,FCFS,494.34,701.73,29.55,81.15,58.09
10,1579,743,Round Robin,155.16,293.16,47.07,66.92,157.9
88,1858,275,QoS Aware Heuristic,123.33,279.68,55.9,77.59,21.11
31,561,151,Reinforcement Learning,209.92,366.39,42.71,67.06,18.1
57,1927,649,Round Robin,107.62,391.75,72.53,72.29,33.81
52,1799,577,FCFS,473.04,540.26,12.44,70.79,34.6
11,1959,588,FCFS,221.58,319.86,30.73,71.32,178.09
63,625,954,Round Robin,320.97,522.96,38.62,98.79,9.92
73,1597,104,Round Robin,227.23,498.17,54.39,61.54,21.88
15,771,824,QoS Aware Heuristic,198.32,477.81,58.49,79.87,51.4
19,1385,731,Reinforcement Learning,160.95,350.62,54.1,85.17,72.89
68,1247,937,Bin Packing,228.15,286.79,20.45,86.43,18.34
7,480,980,QoS Aware Heuristic,346.17,486.89,28.9,90.18,68.57
73,817,308,QoS Aware Heuristic,488.65,768.36,36.4,90.44,11.19
27,512,316,QoS Aware Heuristic,323.24,498.23,35.12,98.22,18.96
57,150,635,FCFS,313.08,544.73,42.53,90.23,2.63
41,1089,441,Round Robin,114.11,231.41,50.69,92.95,26.56
13,1782,816,Reinforcement Learning,436.04,492.29,11.43,81.29,137.08
19,1331,500,FCFS,117.94,312.53,62.26,86.31,70.05
7,1969,561,QoS Aware Heuristic,462.49,721.24,35.88,79.12,281.29
97,293,837,Reinforcement Learning,315.47,613.04,48.54,71.06,3.02
74,1421,829,FCFS,167.39,429.05,60.99,72.54,19.2
21,1322,310,Bin Packing,280.68,469.18,40.18,74.42,62.95
30,154,125,QoS Aware Heuristic,497.99,700.17,28.88,73.63,5.13
25,743,351,FCFS,222.03,478.07,53.56,81.33,29.72
76,1740,102,FCFS,207.78,262.73,20.92,69.91,22.89
25,1360,101,QoS Aware Heuristic,147.2,435.11,66.17,80.67,54.4
15,1242,703,Bin Packing,338.86,521.67,35.04,96.65,82.8
42,1493,101,Round Robin,135.69,423.7,67.97,76.24,35.55
76,1120,249,Bin Packing,406.4,647.53,37.24,68.91,14.74
92,1116,682,QoS Aware Heuristic,467.69,555.77,15.85,73.87,12.13
39,1394,103,Round Robin,472.75,564.06,16.19,95.08,35.74
18,867,596,FCFS,143.17,281.58,49.15,97.67,48.17
18,270,649,Bin Packing,323.31,439.31,26.41,95.47,15.0
14,1586,970,Bin Packing,138.84,298.66,53.51,71.49,113.29
16,1785,567,Round Robin,328.81,529.79,37.94,75.51,111.56
42,1514,169,FCFS,425.99,585.13,27.2,99.0,36.05
38,193,300,Bin Packing,315.12,379.23,16.91,72.95,5.08
45,939,407,Round Robin,448.82,742.73,39.57,65.51,20.87
14,1101,351,Bin Packing,420.67,576.95,27.09,71.28,78.64
21,1927,386,FCFS,210.62,473.39,55.51,98.56,91.76
21,1923,391,FCFS,352.04,420.53,16.29,76.64,91.57
71,839,253,Reinforcement Learning,102.96,355.48,71.04,97.36,11.82
66,602,232,Round Robin,258.42,351.77,26.54,64.16,9.12
99,893,982,QoS Aware Heuristic,195.18,415.03,52.97,90.64,9.02
5,708,685,Bin Packing,474.85,690.3,31.21,63.73,141.6
16,1930,373,FCFS,262.16,539.61,51.42,67.9,120.62
8,1763,882,Bin Packing,361.63,491.8,26.47,84.64,220.38
46,1900,796,Bin Packing,392.79,470.03,16.43,77.38,41.3
17,886,608,QoS Aware Heuristic,409.29,675.43,39.4,86.67,52.12
89,1068,452,FCFS,394.31,527.2,25.21,98.94,12.0
90,1240,104,Reinforcement Learning,215.67,323.8,33.39,62.11,13.78
8,1708,392,Round Robin,374.43,545.98,31.42,67.67,213.5
86,1659,459,Bin Packing,319.6,406.13,21.31,85.61,19.29
73,800,697,QoS Aware Heuristic,338.95,463.19,26.82,95.86,10.96
23,298,313,QoS Aware Heuristic,100.33,246.65,59.32,91.91,12.96
6,824,505,Round Robin,203.3,322.61,36.98,78.62,137.33
16,813,535,Round Robin,472.27,634.83,25.61,89.82,50.81
85,1430,114,FCFS,216.03,362.19,40.35,68.32,16.82
78,1184,372,Bin Packing,275.21,518.86,46.96,60.55,15.18
10,741,662,Bin Packing,174.67,454.27,61.55,82.8,74.1
12,1773,864,Round Robin,155.44,230.67,32.61,92.53,147.75
55,869,144,Reinforcement Learning,183.47,439.3,58.24,77.34,15.8
15,768,802,Bin Packing,321.46,604.4,46.81,82.77,51.2
67,283,733,QoS Aware Heuristic,467.61,689.26,32.16,76.89,4.22
61,73,511,Round Robin,230.48,529.58,56.48,80.56,1.2
16,1099,286,Bin Packing,229.36,363.12,36.84,95.37,68.69
77,1454,825,FCFS,325.66,583.24,44.16,79.13,18.88
6,1803,760,Round Robin,242.7,461.13,47.37,60.3,300.5
12,1055,269,QoS Aware Heuristic,464.17,595.03,21.99,91.99,87.92
15,1419,820,FCFS,251.14,477.31,47.38,84.71,94.6
57,1451,693,Round Robin,296.18,473.59,37.46,89.22,25.46
14,571,500,Round Robin,313.36,410.6,23.68,96.04,40.79
89,66,807,Bin Packing,412.83,506.3,18.46,71.45,0.74
88,294,345,FCFS,325.56,553.91,41.23,80.12,3.34
12,767,956,Round Robin,195.66,423.64,53.81,84.1,63.92
40,819,968,QoS Aware Heuristic,149.59,332.28,54.98,73.82,20.48
97,1697,651,FCFS,475.11,650.46,26.96,93.84,17.49
80,766,779,Bin Packing,420.63,515.64,18.43,87.9,9.57
18,1612,142,Reinforcement Learning,109.19,266.51,59.03,89.34,89.56
58,1656,940,Round Robin,428.61,696.46,38.46,92.32,28.55
89,1761,822,Reinforcement Learning,336.24,599.92,43.95,70.32,19.79
90,1275,278,Round Robin,307.56,522.79,41.17,89.83,14.17
25,1321,556,Bin Packing,104.89,404.23,74.05,90.95,52.84
54,167,634,Bin Packing,412.35,685.64,39.86,93.7,3.09
98,58,706,Bin Packing,179.23,265.54,32.5,79.54,0.59
43,647,771,Bin Packing,391.19,540.97,27.69,80.17,15.05
24,72,343,FCFS,106.35,189.33,43.83,63.93,3.0
92,289,116,FCFS,418.54,585.06,28.46,94.08,3.14
91,1658,211,Round Robin,109.22,353.32,69.09,81.34,18.22
11,76,714,FCFS,194.36,283.31,31.4,83.78,6.91
13,1033,925,Round Robin,207.31,477.42,56.58,64.86,79.46
5,1934,697,FCFS,163.0,355.26,54.12,84.07,386.8
30,1154,646,FCFS,292.42,529.66,44.79,61.68,38.47
42,1669,129,FCFS,213.48,274.77,22.31,96.93,39.74
42,248,291,QoS Aware Heuristic,497.32,570.78,12.87,94.54,5.9
65,1628,536,Bin Packing,331.99,537.21,38.2,67.77,25.05
48,824,278,QoS Aware Heuristic,326.59,586.14,44.28,83.75,17.17
90,141,715,FCFS,188.35,456.82,58.77,84.11,1.57
48,900,776,FCFS,263.48,485.57,45.74,92.14,18.75
78,1157,573,QoS Aware Heuristic,149.59,249.82,40.12,90.28,14.83
66,349,733,Round Robin,405.01,503.77,19.6,99.73,5.29
10,345,233,Bin Packing,232.46,502.8,53.77,74.03,34.5
21,696,901,Round Robin,400.79,479.1,16.35,64.99,33.14
55,1527,411,Bin Packing,248.68,470.2,47.11,82.94,27.76
42,1354,835,Reinforcement Learning,495.5,678.88,27.01,90.56,32.24
28,1050,124,Bin Packing,168.45,323.81,47.98,71.43,37.5
55,1132,470,Round Robin,100.61,260.69,61.41,69.45,20.58
14,958,624,Bin Packing,337.93,624.23,45.86,92.1,68.43
76,920,418,Reinforcement Learning,481.18,746.54,35.55,90.15,12.11
25,1415,329,Reinforcement Learning,358.82,625.07,42.6,68.14,56.6
74,802,201,FCFS,134.29,285.94,53.04,94.77,10.84
89,1538,549,Reinforcement Learning,316.19,392.94,19.53,65.39,17.28
61,1953,477,QoS Aware Heuristic,463.79,763.25,39.23,64.37,32.02
43,391,987,Round Robin,102.6,188.94,45.7,74.04,9.09
92,1683,302,QoS Aware Heuristic,166.76,345.66,51.76,95.46,18.29
37,111,366,QoS Aware Heuristic,425.82,541.97,21.43,87.82,3.0
63,825,561,Round Robin,457.56,635.25,27.97,75.79,13.1
22,674,464,QoS Aware Heuristic,382.86,509.09,24.8,66.29,30.64
60,1502,833,QoS Aware Heuristic,496.62,770.84,35.57,88.54,25.03
96,1731,203,QoS Aware Heuristic,136.09,428.18,68.22,83.97,18.03
61,1801,210,Reinforcement Learning,318.27,470.79,32.4,99.51,29.52
80,305,527,Round Robin,374.0,441.55,15.3,90.62,3.81
52,877,568,Round Robin,381.06,596.89,36.16,64.08,16.87
46,1063,680,Round Robin,417.39,561.55,25.67,89.13,23.11
31,1901,969,QoS Aware Heuristic,467.05,763.54,38.83,70.3,61.32
78,1947,869,Reinforcement Learning,244.66,317.0,22.82,98.48,24.96
56,1843,779,Round Robin,117.19,196.97,40.5,60.77,32.91
46,1779,904,Bin Packing,244.98,469.84,47.86,69.53,38.67
36,1420,985,Round Robin,368.65,608.31,39.4,79.96,39.44
30,1599,660,FCFS,185.38,353.15,47.51,63.16,53.3
29,1377,349,Bin Packing,423.99,543.31,21.96,73.76,47.48
79,664,581,Round Robin,187.91,315.36,40.41,79.89,8.41
27,294,430,QoS Aware Heuristic,104.03,238.52,56.39,77.88,10.89
61,806,686,Round Robin,303.23,409.55,25.96,78.42,13.21
56,873,300,Reinforcement Learning,390.58,653.24,40.21,95.16,15.59
91,829,553,Reinforcement Learning,239.86,306.13,21.65,80.21,9.11
97,1809,603,Round Robin,399.56,551.38,27.53,97.64,18.65
35,781,645,QoS Aware Heuristic,275.36,512.26,46.25,65.91,22.31
68,1896,925,QoS Aware Heuristic,168.69,219.65,23.2,71.21,27.88
75,1485,210,QoS Aware Heuristic,136.22,405.73,66.43,86.26,19.8
37,927,963,Round Robin,384.23,610.8,37.09,71.32,25.05
89,1290,927,Round Robin,254.29,322.63,21.18,73.89,14.49
6,565,848,FCFS,465.11,738.86,37.05,96.04,94.17
22,523,643,Reinforcement Learning,316.1,487.93,35.22,81.54,23.77
51,85,308,Bin Packing,239.37,452.43,47.09,73.39,1.67
37,1251,743,Bin Packing,239.6,510.11,53.03,91.07,33.81
88,1460,717,Reinforcement Learning,152.58,422.87,63.92,62.83,16.59
39,1842,132,FCFS,337.52,489.71,31.08,82.55,47.23
55,1090,654,Reinforcement Learning,332.87,442.29,24.74,63.99,19.82
22,1784,979,FCFS,420.0,534.36,21.4,67.07,81.09
92,879,206,FCFS,180.48,421.97,57.23,62.5,9.55
76,1121,364,QoS Aware Heuristic,216.32,498.68,56.62,96.07,14.75
34,1135,325,Reinforcement Learning,138.9,206.96,32.89,61.93,33.38
48,1142,586,Bin Packing,218.14,271.89,19.77,80.66,23.79
57,1732,278,Round Robin,271.24,526.97,48.53,69.0,30.39
14,1944,321,Round Robin,485.61,632.26,23.19,75.34,138.86
91,415,469,Reinforcement Learning,361.23,480.34,24.8,79.75,4.56
56,1235,736,Round Robin,413.15,510.24,19.03,78.0,22.05
53,1812,887,FCFS,230.2,366.82,37.24,89.92,34.19
15,994,266,Round Robin,157.81,450.68,64.98,96.48,66.27
70,1025,762,FCFS,202.69,496.96,59.21,72.01,14.64
62,1561,652,FCFS,202.59,335.47,39.61,60.98,25.18
94,480,399,Bin Packing,333.25,624.17,46.61,95.76,5.11
40,908,480,Round Robin,236.59,361.56,34.56,99.15,22.7
37,1562,134,Bin Packing,442.96,706.58,37.31,77.33,42.22
51,279,506,Round Robin,495.42,598.42,17.21,78.23,5.47
17,419,601,FCFS,237.32,493.94,51.95,65.77,24.65
44,227,413,Round Robin,382.02,520.45,26.6,79.02,5.16
93,1930,915,Bin Packing,362.99,461.92,21.42,72.13,20.75
72,1483,842,QoS Aware Heuristic,177.78,461.47,61.48,99.78,20.6
46,617,826,Bin Packing,467.2,570.75,18.14,67.39,13.41
23,1663,925,QoS Aware Heuristic,179.78,477.74,62.37,75.14,72.3
86,1343,200,Reinforcement Learning,394.78,471.92,16.35,84.66,15.62
98,1279,668,Bin Packing,239.04,291.55,18.01,73.8,13.05
23,842,314,Round Robin,246.83,514.53,52.03,78.98,36.61
62,1813,767,QoS Aware Heuristic,282.18,478.83,41.07,98.94,29.24
27,949,675,Round Robin,445.8,601.21,25.85,80.32,35.15
58,1824,161,QoS Aware Heuristic,156.1,226.59,31.11,96.41,31.45
84,1024,950,Bin Packing,121.83,315.55,61.39,61.72,12.19
69,1873,468,Bin Packing,260.82,409.25,36.27,64.79,27.14
16,131,467,Round Robin,122.23,293.14,58.3,97.78,8.19
28,895,673,Bin Packing,375.04,582.64,35.63,65.15,31.96
38,811,193,Round Robin,404.13,614.11,34.19,89.46,21.34
57,1266,568,FCFS,441.88,732.03,39.64,77.84,22.21
12,667,952,QoS Aware Heuristic,397.54,611.3,34.97,76.27,55.58
22,1262,125,Round Robin,466.54,601.39,22.42,86.37,57.36
61,1349,534,QoS Aware Heuristic,399.32,531.73,24.9,89.1,22.11
9,1147,220,FCFS,474.43,643.72,26.3,97.28,127.44
30,1083,149,QoS Aware Heuristic,177.24,292.07,39.32,70.28,36.1
34,1708,982,Round Robin,299.95,444.06,32.45,87.92,50.24
58,265,863,Bin Packing,497.57,758.1,34.37,73.69,4.57
17,339,135,QoS Aware Heuristic,372.63,637.57,41.55,88.7,19.94
87,494,509,QoS Aware Heuristic,451.46,658.41,31.43,65.68,5.68
33,972,388,FCFS,112.16,307.87,63.57,78.3,29.45
7,601,478,Reinforcement Learning,448.7,605.47,25.89,67.35,85.86
94,242,199,Bin Packing,379.09,588.06,35.54,73.46,2.57
62,1712,423,Round Robin,168.3,419.81,59.91,88.63,27.61
80,338,428,FCFS,110.27,344.73,68.01,69.33,4.22
6,632,747,Round Robin,203.97,262.83,22.39,87.4,105.33
79,1722,805,Round Robin,466.31,699.09,33.3,79.84,21.8
32,1217,320,QoS Aware Heuristic,367.25,597.24,38.51,63.68,38.03
86,1462,890,FCFS,467.79,542.54,13.78,75.47,17.0
81,1939,937,FCFS,278.46,366.02,23.92,94.77,23.94
90,1965,666,Bin Packing,474.65,721.63,34.23,99.57,21.83
80,1480,209,Reinforcement Learning,285.18,474.93,39.95,74.76,18.5
6,1884,248,Round Robin,181.7,437.11,58.43,62.19,314.0
11,1443,505,Bin Packing,160.56,256.75,37.46,65.21,131.18
30,906,876,Bin Packing,497.52,555.17,10.38,91.53,30.2
94,1514,773,Round Robin,233.55,324.04,27.93,86.23,16.11
92,830,798,QoS Aware Heuristic,164.02,327.16,49.87,71.4,9.02
80,945,509,QoS Aware Heuristic,103.36,284.18,63.63,75.65,11.81
20,969,228,Round Robin,214.23,478.66,55.24,92.45,48.45
27,1724,583,FCFS,455.65,684.7,33.45,76.52,63.85
44,613,207,Reinforcement Learning,313.6,611.2,48.69,90.23,13.93
64,1602,488,QoS Aware Heuristic,352.97,422.65,16.49,71.81,25.03
77,1750,524,Reinforcement Learning,468.96,551.52,14.97,88.99,22.73
36,62,546,Bin Packing,305.14,376.23,18.9,78.66,1.72
19,1775,167,Bin Packing,435.31,619.92,29.78,81.81,93.42
17,1036,165,Round Robin,229.53,346.25,33.71,83.95,60.94
9,389,755,Round Robin,490.84,711.75,31.04,78.02,43.22
79,914,664,Round Robin,131.53,214.7,38.74,78.65,11.57
78,1947,739,QoS Aware Heuristic,389.93,465.73,16.28,70.63,24.96
56,1937,603,Reinforcement Learning,364.23,529.27,31.18,99.43,34.59
81,1849,603,Bin Packing,176.67,320.64,44.9,96.23,22.83
45,361,420,Reinforcement Learning,255.54,512.83,50.17,81.1,8.02
57,782,818,QoS Aware Heuristic,225.13,484.52,53.54,61.39,13.72
54,1177,931,Reinforcement Learning,137.8,217.16,36.54,66.74,21.8
19,388,827,Reinforcement Learning,333.92,587.0,43.11,94.16,20.42
11,1271,679,Round Robin,497.47,688.51,27.75,97.23,115.55
44,349,546,Reinforcement Learning,323.84,499.73,35.2,66.45,7.93
32,1517,673,Reinforcement Learning,318.1,391.79,18.81,89.38,47.41
36,408,309,Reinforcement Learning,116.13,351.04,66.92,84.92,11.33
19,1441,948,FCFS,155.69,220.6,29.42,72.14,75.84
89,218,938,Bin Packing,305.29,424.71,28.12,77.44,2.45
74,1222,469,Bin Packing,494.07,567.93,13.01,87.09,16.51
69,810,663,Reinforcement Learning,450.64,633.33,28.85,64.05,11.74
8,817,727,Round Robin,236.08,447.39,47.23,67.56,102.12
15,1031,992,Round Robin,317.2,589.91,46.23,61.33,68.73
30,91,557,Round Robin,321.08,554.55,42.1,96.09,3.03
65,251,994,Bin Packing,374.14,664.42,43.69,82.96,3.86
41,1019,676,QoS Aware Heuristic,375.11,615.35,39.04,80.94,24.85
27,1317,741,Reinforcement Learning,415.92,540.44,23.04,88.25,48.78
97,1742,788,Bin Packing,109.99,296.89,62.95,99.53,17.96
89,513,889,Round Robin,477.47,641.95,25.62,66.89,5.76
95,498,262,Bin Packing,128.02,319.51,59.93,65.32,5.24
44,962,431,Bin Packing,290.46,483.48,39.92,71.79,21.86
81,847,763,Bin Packing,467.83,693.36,32.53,96.16,10.46
27,843,449,Round Robin,295.07,365.83,19.34,76.46,31.22
20,486,847,QoS Aware Heuristic,125.45,362.14,65.36,91.74,24.3
98,1966,769,FCFS,191.7,277.64,30.95,68.12,20.06
65,1823,567,Reinforcement Learning,331.47,388.02,14.57,79.74,28.05
72,580,525,Reinforcement Learning,135.14,314.87,57.08,65.1,8.06
84,614,426,Bin Packing,269.47,464.84,42.03,76.52,7.31
35,1670,205,QoS Aware Heuristic,231.64,290.35,20.22,70.49,47.71
57,1346,917,Round Robin,426.08,604.92,29.56,81.98,23.61
29,1503,354,FCFS,144.05,327.69,56.04,91.22,51.83
48,921,457,FCFS,373.12,436.24,14.47,97.53,19.19
16,262,543,Bin Packing,262.64,490.54,46.46,71.35,16.38
94,998,212,Bin Packing,335.1,437.67,23.44,89.73,10.62
96,1946,129,Round Robin,182.21,430.82,57.71,95.42,20.27
13,1177,623,Round Robin,343.88,471.59,27.08,64.99,90.54
16,241,788,Round Robin,369.59,539.06,31.44,83.44,15.06
73,1762,949,Bin Packing,128.09,401.05,68.06,84.47,24.14
58,1732,145,QoS Aware Heuristic,429.74,681.28,36.92,70.9,29.86
58,1453,270,Bin Packing,444.5,689.97,35.58,60.9,25.05
32,1154,229,Bin Packing,125.42,215.53,41.81,70.27,36.06
60,754,856,FCFS,341.27,403.31,15.38,83.39,12.57
73,598,452,Round Robin,337.6,539.04,37.37,67.86,8.19
81,1450,302,Reinforcement Learning,104.98,257.65,59.25,71.49,17.9
62,1911,325,Round Robin,236.94,514.21,53.92,88.32,30.82
82,203,179,QoS Aware Heuristic,487.57,624.97,21.99,75.93,2.48
79,1715,409,QoS Aware Heuristic,322.18,474.82,32.15,62.62,21.71
46,620,134,Round Robin,473.28,654.78,27.72,75.97,13.48
42,1809,663,Round Robin,370.26,619.36,40.22,99.99,43.07
72,1834,260,Bin Packing,111.36,228.43,51.25,70.44,25.47
57,289,695,Reinforcement Learning,131.09,416.55,68.53,70.61,5.07
37,423,939,Bin Packing,388.87,573.85,32.23,66.8,11.43
75,1974,534,FCFS,321.83,582.07,44.71,70.87,26.32
60,854,637,FCFS,150.86,332.26,54.6,82.99,14.23
76,848,324,QoS Aware Heuristic,345.63,588.63,41.28,98.58,11.16
55,1277,545,QoS Aware Heuristic,424.11,486.97,12.91,84.31,23.22
78,660,416,Reinforcement Learning,401.19,650.99,38.37,76.39,8.46
47,1423,765,QoS Aware Heuristic,198.46,379.45,47.7,75.59,30.28
19,737,904,FCFS,203.28,365.63,44.4,60.97,38.79
42,823,513,Reinforcement Learning,487.14,565.04,13.79,60.1,19.6
19,1856,194,FCFS,454.96,690.35,34.1,91.89,97.68
9,192,324,Round Robin,227.33,310.12,26.7,79.61,21.33
97,1262,878,Round Robin,429.62,527.7,18.59,61.33,13.01
87,321,652,Reinforcement Learning,164.7,246.31,33.13,71.44,3.69
58,1605,744,Bin Packing,178.74,230.38,22.42,74.27,27.67
55,1918,165,QoS Aware Heuristic,172.48,387.96,55.54,91.33,34.87
14,1373,496,Reinforcement Learning,135.09,252.8,46.56,77.38,98.07
16,475,309,QoS Aware Heuristic,441.87,529.24,16.51,91.57,29.69
8,95,573,FCFS,331.52,461.51,28.17,85.35,11.88
99,144,764,Bin Packing,203.58,378.35,46.19,61.33,1.45
22,113,783,QoS Aware Heuristic,439.46,615.31,28.58,98.75,5.14
84,462,936,Round Robin,421.06,562.86,25.19,67.26,5.5
40,1716,670,Round Robin,140.38,314.11,55.31,71.02,42.9
29,1082,795,FCFS,357.66,514.5,30.48,92.37,37.31
91,508,589,Reinforcement Learning,388.73,644.4,39.68,67.59,5.58
80,1788,279,QoS Aware Heuristic,386.33,443.73,12.94,76.04,22.35
40,1482,933,FCFS,389.26,656.27,40.69,94.6,37.05
71,519,935,Round Robin,167.78,278.76,39.81,85.49,7.31
13,859,623,Round Robin,226.03,456.48,50.48,72.08,66.08
65,555,558,Round Robin,437.67,588.93,25.68,85.76,8.54
57,1759,167,Bin Packing,459.36,582.94,21.2,92.5,30.86
22,1146,428,Bin Packing,211.68,415.52,49.06,76.16,52.09
47,133,301,Round Robin,109.21,351.43,68.92,82.87,2.83
39,108,574,Reinforcement Learning,443.91,606.39,26.79,99.52,2.77
67,1094,617,Bin Packing,250.84,417.48,39.92,98.58,16.33
82,1531,114,QoS Aware Heuristic,231.79,296.5,21.82,80.36,18.67
8,967,141,Bin Packing,238.8,519.8,54.06,63.85,120.88
97,206,642,QoS Aware Heuristic,266.28,528.0,49.57,88.03,2.12
45,1904,792,Bin Packing,251.31,400.81,37.3,70.74,42.31
49,1402,873,Round Robin,326.57,567.81,42.49,86.78,28.61
54,1646,388,QoS Aware Heuristic,131.58,259.9,49.37,74.07,30.48
83,625,632,Reinforcement Learning,488.62,721.23,32.25,88.75,7.53
32,886,991,Bin Packing,474.58,653.75,27.41,74.69,27.69
46,729,793,Bin Packing,473.76,638.95,25.85,97.65,15.85
84,252,795,Round Robin,451.71,515.84,12.43,65.47,3.0
80,1714,343,QoS Aware Heuristic,364.13,655.49,44.45,62.74,21.42
73,1830,961,Round Robin,188.44,447.79,57.92,91.25,25.07
5,1179,760,QoS Aware Heuristic,119.79,368.14,67.46,76.05,235.8
43,1906,867,Bin Packing,139.73,265.96,47.46,78.62,44.33
94,1195,711,Bin Packing,229.6,352.0,34.77,97.35,12.71
